Date,Value
2012-07-13 08:40:07.824190,4
2012-07-13 08:40:09.929589,3
2012-07-13 08:50:00.093638,4
2012-07-13 08:50:24.034026,3
2012-07-13 09:35:03.952288,2
2012-07-13 09:41:04.960256,1
2012-07-13 10:09:03.869857,2
2012-07-13 10:09:08.156071,3
2012-07-13 11:47:03.894710,2
2012-07-13 11:47:04.735081,1
2012-07-13 11:47:51.039878,2
2012-07-13 12:07:36.901113,3
2012-07-13 12:17:27.383019,2
2012-07-13 12:18:00.584514,1
2012-07-13 12:21:39.041414,0
2012-07-13 14:59:52.115108,1
2012-07-13 15:10:23.434117,0
2012-07-13 15:34:34.260222,1
2012-07-13 15:40:33.774917,0
2012-07-13 16:11:26.796371,1
2012-07-13 18:42:57.682429,2
2012-07-13 18:46:31.627906,1
2012-07-13 21:17:11.451766,2
2012-07-13 21:18:11.922023,3
2012-07-13 21:20:29.457261,2
2012-07-13 21:20:46.765205,1
2012-07-13 21:38:33.035382,2
2012-07-13 21:44:50.190489,1
2012-07-13 21:46:26.381745,2
2012-07-13 22:15:25.307957,1
2012-07-14 05:40:19.557017,2
2012-07-14 06:04:16.094293,1
2012-07-14 08:51:57.393192,2
2012-07-14 09:29:40.145420,3
2012-07-14 09:31:04.036568,2
2012-07-14 11:17:19.243687,3
2012-07-14 11:47:16.372151,4
2012-07-14 12:44:33.892922,3
2012-07-14 13:10:41.112285,2
2012-07-14 13:11:25.864241,1
2012-07-14 15:34:49.215067,2
2012-07-14 15:50:06.862762,1
2012-07-14 18:41:55.648226,2
2012-07-14 18:44:20.184166,3
2012-07-14 18:46:47.700456,2
2012-07-14 20:49:49.741460,3
2012-07-14 20:50:19.901026,4
2012-07-14 20:51:29.264298,5
2012-07-14 20:51:30.215577,6
2012-07-14 20:56:49.712297,5
2012-07-14 20:56:50.297340,4
2012-07-14 21:14:44.120260,3
2012-07-14 21:14:53.990560,4
2012-07-14 21:15:40.393317,3
2012-07-14 21:17:16.769939,2
2012-07-14 21:18:08.283383,1
2012-07-14 21:18:41.914177,2
2012-07-14 21:18:47.449848,3
2012-07-14 21:40:12.230408,2
2012-07-14 22:11:20.514427,1
2012-07-15 06:01:33.583969,2
2012-07-15 06:04:16.567070,1
2012-07-15 06:59:51.073433,2
2012-07-15 07:12:52.840318,3
2012-07-15 07:12:53.205062,4
2012-07-15 07:25:49.782941,5
2012-07-15 08:20:16.371159,4
2012-07-15 08:42:50.810871,3
2012-07-15 08:43:19.010449,2
2012-07-15 08:43:37.059687,3
2012-07-15 08:46:30.783521,2
2012-07-15 10:12:17.645285,1
2012-07-15 10:30:23.451961,2
2012-07-15 10:44:58.082365,1
2012-07-15 10:48:49.384956,0
2012-07-15 16:19:12.277650,1
2012-07-15 16:19:12.766419,2
2012-07-15 16:32:36.447639,1
2012-07-15 16:32:37.394873,0
2012-07-15 16:33:27.757509,1
2012-07-15 20:00:01.042568,2
2012-07-15 20:00:03.235643,3
2012-07-15 20:00:46.374606,4
2012-07-15 20:03:02.805308,3
2012-07-15 20:05:43.480767,4
2012-07-15 20:05:43.688319,5
2012-07-15 20:23:51.832968,6
2012-07-15 20:24:32.438037,7
2012-07-15 20:30:48.679194,6
2012-07-15 20:30:49.685398,5
2012-07-15 20:49:20.053735,4
2012-07-15 20:53:33.105085,3
2012-07-15 20:54:05.856493,2
2012-07-15 21:14:46.086965,1
2012-07-15 21:17:46.909894,2
2012-07-15 21:46:41.403530,1
2012-07-16 07:50:43.897566,2
2012-07-16 08:33:40.338820,1
2012-07-16 08:33:45.673766,2
2012-07-16 10:26:09.664289,3
2012-07-16 10:29:06.737015,2
2012-07-16 11:12:07.347921,3
2012-07-16 11:13:25.823079,2
2012-07-16 11:34:55.191012,3
2012-07-16 11:38:22.333195,4
2012-07-16 11:39:34.403982,3
2012-07-16 14:37:45.078394,2
2012-07-16 14:53:45.564981,1
2012-07-16 14:59:02.169350,0
2012-07-16 15:56:56.632575,1
2012-07-16 20:31:42.206982,2
2012-07-16 20:32:41.565586,3
2012-07-16 20:33:00.057249,4
2012-07-16 20:33:00.927596,5
2012-07-16 20:38:15.403714,4
2012-07-16 20:38:16.649509,3
2012-07-16 20:56:04.745588,2
2012-07-16 20:56:14.855364,3
2012-07-16 20:57:26.181481,2
2012-07-16 20:57:37.980369,1
2012-07-16 20:58:21.588473,2
2012-07-16 20:58:22.781722,3
2012-07-16 20:58:49.391450,2
2012-07-16 21:15:23.350187,1
2012-07-16 21:18:40.665007,2
2012-07-16 21:44:31.549673,1
2012-07-17 07:33:38.335252,2
2012-07-17 07:54:27.641002,3
2012-07-17 08:37:17.985192,4
2012-07-17 09:00:42.294496,3
2012-07-17 10:22:25.912883,2
2012-07-17 10:23:12.796971,1
2012-07-17 12:31:27.731065,2
2012-07-17 12:39:31.517186,1
2012-07-17 14:03:21.425754,2
2012-07-17 14:19:54.155474,1
2012-07-17 15:32:24.075380,0
2012-07-17 16:37:37.370922,1
2012-07-17 16:41:21.202955,0
2012-07-17 20:32:24.039596,1
2012-07-17 20:33:22.468415,2
2012-07-17 20:33:23.528046,3
2012-07-17 20:43:44.924632,4
2012-07-17 20:44:57.333122,3
2012-07-17 20:45:00.155088,4
2012-07-17 20:45:24.152395,5
2012-07-17 20:51:23.609121,4
2012-07-17 20:51:24.480997,3
2012-07-17 21:10:14.178471,4
2012-07-17 21:10:56.205358,3
2012-07-17 21:12:25.908271,2
2012-07-17 21:12:36.315208,1
2012-07-17 21:13:05.896387,2
2012-07-17 21:13:32.658263,1
2012-07-17 21:26:49.145571,2
2012-07-17 21:32:48.999911,1
2012-07-17 21:36:08.537279,2
2012-07-17 22:03:18.082069,1
2012-07-18 08:37:12.480742,2
2012-07-18 09:07:42.874639,3
2012-07-18 09:34:01.098447,4
2012-07-18 09:39:55.243485,3
2012-07-18 10:47:45.264859,2
2012-07-18 16:01:15.786462,3
2012-07-18 16:15:01.632931,2
2012-07-18 20:02:59.142950,3
2012-07-18 20:04:19.857104,4
2012-07-18 20:07:17.828993,5
2012-07-18 20:08:33.627878,6
2012-07-18 20:11:42.169229,5
2012-07-18 20:13:41.897030,6
2012-07-18 20:13:43.010480,7
2012-07-18 20:19:25.342387,6
2012-07-18 20:19:25.868052,5
2012-07-18 20:41:09.414657,4
2012-07-18 20:42:45.659160,3
2012-07-18 20:43:35.965519,2
2012-07-18 21:01:15.895727,3
2012-07-18 21:06:18.736440,2
2012-07-18 21:39:11.831528,1
2012-07-19 08:21:39.951982,2
2012-07-19 08:35:41.504389,3
2012-07-19 08:37:33.388723,2
2012-07-19 10:04:27.778140,3
2012-07-19 10:05:48.961092,2
2012-07-19 10:30:54.379837,1
2012-07-19 13:59:30.884457,2
2012-07-19 14:13:17.788686,1
2012-07-19 16:17:17.853337,0
2012-07-19 20:44:39.581478,1
2012-07-19 20:45:18.236634,2
2012-07-19 20:45:50.471563,3
2012-07-19 20:46:33.965775,4
2012-07-19 20:49:48.888645,5
2012-07-19 20:49:49.571554,6
2012-07-19 20:59:39.345461,5
2012-07-19 21:21:07.944858,4
2012-07-19 21:21:18.562466,5
2012-07-19 21:22:35.479398,4
2012-07-19 21:22:47.005087,3
2012-07-19 21:23:20.539884,2
2012-07-19 21:23:51.515286,1
2012-07-19 21:25:30.369013,2
2012-07-19 21:25:55.021809,3
2012-07-19 21:27:32.229108,2
2012-07-19 21:28:09.800602,1
2012-07-19 21:41:25.032862,2
2012-07-19 21:45:31.715027,1
2012-07-19 21:46:59.859157,2
2012-07-19 22:08:53.761669,1
2012-07-20 07:41:53.621369,2
2012-07-20 07:49:47.255677,3
2012-07-20 09:26:23.281639,2
2012-07-20 09:51:58.388291,1
2012-07-20 09:52:53.427783,0
2012-07-20 09:54:26.334673,1
2012-07-20 09:54:49.258631,2
2012-07-20 09:54:58.915039,3
2012-07-20 12:13:15.938758,4
2012-07-20 12:15:03.273887,3
2012-07-20 14:34:10.051359,4
2012-07-20 14:42:51.436811,3
2012-07-20 16:14:40.935313,2
2012-07-20 20:46:16.627135,3
2012-07-20 20:47:57.268017,4
2012-07-20 21:09:02.517315,5
2012-07-20 21:10:05.585151,4
2012-07-20 21:16:07.041122,3
2012-07-20 21:36:59.307755,4
2012-07-20 21:38:11.262628,3
2012-07-20 21:38:21.174875,2
2012-07-20 21:39:18.443012,1
2012-07-20 21:54:35.155004,2
2012-07-20 21:58:45.339760,1
2012-07-20 22:01:51.674654,2
2012-07-20 22:31:25.643994,1
2012-07-21 06:29:09.439553,2
2012-07-21 06:42:24.504339,1
2012-07-21 07:41:09.476519,2
2012-07-21 07:48:32.508784,3
2012-07-21 07:52:17.153930,2
2012-07-21 09:00:59.604699,3
2012-07-21 09:14:05.691895,2
2012-07-21 10:28:14.341865,3
2012-07-21 10:29:09.686846,2
2012-07-21 11:58:27.553859,3
2012-07-21 12:02:49.051767,4
2012-07-21 12:07:48.607378,3
2012-07-21 12:38:04.679709,4
2012-07-21 14:07:30.549570,3
2012-07-21 16:10:37.001194,4
2012-07-21 16:12:18.670330,3
2012-07-21 16:12:41.596048,2
2012-07-21 16:32:13.412715,3
2012-07-21 21:22:47.024221,4
2012-07-21 21:27:56.946653,3
2012-07-21 21:28:13.054814,2
2012-07-21 21:49:08.592896,1
2012-07-21 21:52:18.209199,2
2012-07-21 22:18:15.875325,1
2012-07-22 07:01:18.342138,2
2012-07-22 07:15:23.901349,3
2012-07-22 07:15:24.053514,4
2012-07-22 07:25:49.880136,5
2012-07-22 07:31:52.748967,4
2012-07-22 08:41:54.616720,3
2012-07-22 08:42:24.056373,2
2012-07-22 08:45:43.264252,1
2012-07-22 08:45:44.523818,0
2012-07-22 10:22:46.853143,1
2012-07-22 10:37:25.485426,0
2012-07-22 16:18:56.982917,1
2012-07-22 20:07:30.165759,2
2012-07-22 20:09:25.418359,1
2012-07-22 20:15:37.961037,2
2012-07-22 20:16:03.341576,3
2012-07-22 20:18:30.206441,4
2012-07-22 20:18:36.417053,5
2012-07-22 20:37:55.679018,6
2012-07-22 20:38:33.882643,7
2012-07-22 20:38:58.073266,6
2012-07-22 20:39:00.372242,7
2012-07-22 20:44:42.699500,6
2012-07-22 20:44:45.069945,5
2012-07-22 20:57:32.104764,4
2012-07-22 20:58:59.713971,3
2012-07-22 20:59:30.594058,2
2012-07-22 21:01:24.963257,1
2012-07-22 21:15:45.798016,2
2012-07-22 21:20:25.567242,1
2012-07-22 21:26:42.455640,2
2012-07-22 21:53:35.895197,1
2012-07-23 07:43:23.382023,2
2012-07-23 08:01:21.794029,3
2012-07-23 08:02:53.995101,2
2012-07-23 08:20:21.234281,3
2012-07-23 08:23:30.395331,2
2012-07-23 09:00:24.696523,3
2012-07-23 09:18:15.097538,4
2012-07-23 10:19:18.433415,3
2012-07-23 10:39:31.850720,2
2012-07-23 10:40:00.909494,1
2012-07-23 10:41:10.991165,2
2012-07-23 10:41:48.702488,1
2012-07-23 13:19:53.560149,2
2012-07-23 13:28:04.901388,3
2012-07-23 13:30:08.768901,2
2012-07-23 13:31:08.117835,3
2012-07-23 13:52:58.373939,2
2012-07-23 13:53:18.064343,1
2012-07-23 16:03:28.499045,2
2012-07-23 16:09:26.477645,1
2012-07-23 20:21:20.406702,2
2012-07-23 20:25:21.245166,3
2012-07-23 20:26:04.942599,4
2012-07-23 20:29:41.088758,5
2012-07-23 20:29:41.594426,6
2012-07-23 20:33:20.896501,5
2012-07-23 20:33:21.693361,4
2012-07-23 20:53:59.297290,3
2012-07-23 21:55:52.856881,2
2012-07-23 21:58:54.172459,1
2012-07-23 22:16:43.382833,2
2012-07-23 22:21:00.564316,1
2012-07-23 22:24:33.100986,2
2012-07-23 22:50:31.668836,1
2012-07-24 08:03:32.478483,2
2012-07-24 08:20:54.641036,3
2012-07-24 10:01:32.541791,2
2012-07-24 10:35:41.167410,1
2012-07-24 12:19:22.068978,2
2012-07-24 12:22:15.775393,1
2012-07-24 12:22:57.930749,2
2012-07-24 14:16:20.090933,3
2012-07-24 14:30:15.524792,2
2012-07-24 14:30:39.846023,3
2012-07-24 14:41:00.014328,2
2012-07-24 15:04:38.123820,3
2012-07-24 15:06:03.708870,2
2012-07-24 15:50:19.109101,3
2012-07-24 15:59:44.894606,2
2012-07-24 16:04:56.829081,3
2012-07-24 16:06:09.707481,2
2012-07-24 19:13:17.673142,3
2012-07-24 19:21:20.881992,2
2012-07-24 20:48:28.610003,3
2012-07-24 20:48:29.087547,4
2012-07-24 21:10:35.585060,5
2012-07-24 21:16:22.772281,4
2012-07-24 21:16:23.986484,3
2012-07-24 21:41:06.915779,2
2012-07-24 21:41:33.472205,1
2012-07-24 21:41:46.788541,2
2012-07-24 21:45:15.608759,1
2012-07-24 21:59:45.780397,2
2012-07-24 22:04:10.874636,1
2012-07-24 22:08:33.238699,2
2012-07-24 22:34:58.482872,1
2012-07-25 08:15:36.455280,2
2012-07-25 09:17:17.852258,3
2012-07-25 10:22:26.442508,4
2012-07-25 10:29:56.406861,3
2012-07-25 11:00:37.483495,4
2012-07-25 11:02:24.242171,3
2012-07-25 11:59:22.797250,2
2012-07-25 13:52:40.479493,3
2012-07-25 13:59:46.442894,4
2012-07-25 14:01:56.128981,3
2012-07-25 14:02:47.992125,2
2012-07-25 14:59:28.688441,3
2012-07-25 15:59:54.628091,2
2012-07-25 19:45:53.057792,3
2012-07-25 19:55:48.787952,4
2012-07-25 20:24:30.163192,5
2012-07-25 20:29:10.319557,6
2012-07-25 20:29:11.087228,7
2012-07-25 20:34:20.605023,8
2012-07-25 20:56:16.553578,7
2012-07-25 20:56:34.270253,6
2012-07-25 20:57:03.467165,5
2012-07-25 20:57:03.603108,4
2012-07-25 20:57:35.291574,3
2012-07-25 21:18:11.652240,4
2012-07-25 21:19:59.775513,3
2012-07-25 21:25:27.674223,2
2012-07-25 21:25:31.637256,3
2012-07-25 21:25:32.500370,2
2012-07-25 21:51:53.047770,1
2012-07-26 02:21:18.202067,2
2012-07-26 02:35:06.847191,1
2012-07-26 08:24:49.254474,2
2012-07-26 08:43:46.469797,3
2012-07-26 10:46:40.653249,2
2012-07-26 11:09:06.034448,1
2012-07-26 13:33:16.989953,2
2012-07-26 13:37:33.720916,1
2012-07-26 14:09:06.630923,0
2012-07-26 14:09:56.334180,1
2012-07-26 14:23:35.054685,0
2012-07-26 15:57:51.860538,1
2012-07-26 16:03:41.732815,0
2012-07-26 20:19:27.018963,1
2012-07-26 20:20:11.111104,2
2012-07-26 20:21:48.497489,3
2012-07-26 20:28:17.609135,4
2012-07-26 20:28:34.520050,5
2012-07-26 20:29:19.617845,6
2012-07-26 20:29:21.185522,7
2012-07-26 20:35:48.505501,6
2012-07-26 20:35:49.328004,5
2012-07-26 20:56:22.889024,4
2012-07-26 20:59:34.339983,3
2012-07-26 20:59:43.243755,2
2012-07-26 21:00:23.731280,1
2012-07-26 21:19:12.363256,2
2012-07-26 21:23:47.363270,1
2012-07-26 21:27:14.367004,2
2012-07-26 21:55:24.975100,1
2012-07-27 01:32:07.893080,2
2012-07-27 01:38:50.714089,1
2012-07-27 06:40:46.058845,2
2012-07-27 06:56:56.319790,3
2012-07-27 07:09:25.651522,2
2012-07-27 07:17:29.483215,3
2012-07-27 07:20:20.945704,2
2012-07-27 07:27:22.222636,3
2012-07-27 08:33:39.250427,4
2012-07-27 08:37:05.290352,3
2012-07-27 08:41:02.719077,4
2012-07-27 08:41:05.089069,3
2012-07-27 08:45:49.675699,2
2012-07-27 08:47:42.235024,3
2012-07-27 08:57:01.861749,2
2012-07-27 09:46:41.016225,3
2012-07-27 09:48:37.903655,2
2012-07-27 11:20:46.632020,3
2012-07-27 11:20:52.929134,2
2012-07-27 13:04:49.292366,3
2012-07-27 13:31:43.138091,4
2012-07-27 13:35:21.135152,3
2012-07-27 15:59:46.679630,2
2012-07-27 16:05:53.119143,1
2012-07-27 16:05:53.590558,0
2012-07-27 16:08:29.110527,1
2012-07-27 21:17:37.104490,2
2012-07-27 21:17:42.161341,3
2012-07-27 21:19:21.225765,4
2012-07-27 21:19:21.346916,5
2012-07-27 21:29:12.467871,4
2012-07-27 21:29:13.573364,3
2012-07-27 21:47:27.957885,2
2012-07-27 21:47:33.952366,1
2012-07-27 21:48:37.781256,2
2012-07-27 21:48:40.964174,3
2012-07-27 21:49:05.521265,2
2012-07-27 22:11:35.723215,1
2012-07-27 22:14:45.867169,2
2012-07-27 22:40:57.353139,1
2012-07-28 09:00:42.632355,2
2012-07-28 09:23:47.173092,3
2012-07-28 09:36:25.627543,4
2012-07-28 09:37:34.253541,3
2012-07-28 10:34:25.794591,2
2012-07-28 10:36:10.457803,1
2012-07-28 10:37:11.134403,2
2012-07-28 13:41:27.293920,3
2012-07-28 13:43:40.445658,2
2012-07-28 13:45:41.528331,3
2012-07-28 14:46:28.338142,2
2012-07-28 14:54:24.247125,1
2012-07-28 15:10:35.881977,2
2012-07-28 15:14:47.506463,3
2012-07-28 15:48:17.436017,2
2012-07-28 16:07:29.561373,1
2012-07-28 16:11:43.887882,2
2012-07-28 16:12:29.391383,1
2012-07-28 16:13:00.961330,0
2012-07-28 16:33:56.322605,1
2012-07-28 18:39:28.817582,2
2012-07-28 18:45:17.771726,1
2012-07-28 20:44:29.145102,2
2012-07-28 20:45:07.957652,3
2012-07-28 20:46:37.174941,4
2012-07-28 20:47:42.580264,5
2012-07-28 20:47:43.100136,6
2012-07-28 20:54:07.052379,5
2012-07-28 20:54:08.509161,4
2012-07-28 21:11:58.601631,3
2012-07-28 21:12:09.442886,4
2012-07-28 21:13:14.964666,3
2012-07-28 21:13:22.218705,2
2012-07-28 21:14:06.576820,1
2012-07-28 21:14:21.541183,2
2012-07-28 21:31:23.115514,1
2012-07-28 21:34:18.274898,2
2012-07-28 22:01:25.122997,1
2012-07-29 06:59:01.949806,2
2012-07-29 07:13:12.823781,3
2012-07-29 07:13:13.550126,4
2012-07-29 07:24:17.365387,5
2012-07-29 08:22:46.987110,4
2012-07-29 08:41:26.810582,3
2012-07-29 08:41:49.587980,2
2012-07-29 08:47:16.208262,1
2012-07-29 08:47:16.599515,0
2012-07-29 10:39:04.424936,1
2012-07-29 10:48:56.881138,0
2012-07-29 14:14:43.093007,1
2012-07-29 14:31:11.578667,0
2012-07-29 16:11:41.332741,1
2012-07-29 16:19:58.598898,0
2012-07-29 20:54:27.710044,1
2012-07-29 20:54:58.075102,2
2012-07-29 20:55:18.533943,3
2012-07-29 20:59:22.645430,4
2012-07-29 21:00:27.627945,5
2012-07-29 21:00:51.141767,6
2012-07-29 21:21:45.155749,5
2012-07-29 21:21:46.462122,4
2012-07-29 21:47:18.830588,3
2012-07-29 21:47:26.565038,2
2012-07-29 21:47:54.903851,1
2012-07-29 22:01:24.797134,2
2012-07-29 22:05:01.395419,1
2012-07-29 22:07:35.278697,2
2012-07-29 22:46:41.762865,1
2012-07-30 08:20:51.730058,2
2012-07-30 08:37:55.382837,3
2012-07-30 08:41:29.895136,2
2012-07-30 10:56:26.942305,3
2012-07-30 10:57:45.548539,2
2012-07-30 11:54:54.617242,3
2012-07-30 11:55:40.634995,2
2012-07-30 12:07:00.859181,3
2012-07-30 12:08:29.706376,2
2012-07-30 12:22:21.289821,3
2012-07-30 12:23:04.459431,2
2012-07-30 12:23:11.842740,1
2012-07-30 13:56:39.185229,2
2012-07-30 13:59:06.827573,1
2012-07-30 15:45:18.707934,0
2012-07-30 15:48:03.626835,1
2012-07-30 16:00:38.826519,2
2012-07-30 16:02:44.532078,1
2012-07-30 20:25:44.089481,2
2012-07-30 20:56:40.684956,3
2012-07-30 20:57:38.149485,4
2012-07-30 21:02:18.395382,5
2012-07-30 21:05:41.621890,6
2012-07-30 21:05:42.583908,7
2012-07-30 21:10:48.879810,6
2012-07-30 21:10:50.231631,5
2012-07-30 21:34:23.159999,4
2012-07-30 21:34:34.095618,3
2012-07-30 21:35:23.735690,2
2012-07-30 21:36:16.059456,3
2012-07-30 21:36:40.559061,4
2012-07-30 21:39:28.120389,3
2012-07-30 21:40:37.179732,2
2012-07-30 21:40:46.555103,3
2012-07-30 22:02:22.114109,2
2012-07-30 22:33:26.973696,1
2012-07-31 07:33:09.707562,2
2012-07-31 07:42:13.118614,3
2012-07-31 08:39:52.425595,4
2012-07-31 10:03:20.181048,3
2012-07-31 10:08:37.078669,2
2012-07-31 10:30:35.567183,3
2012-07-31 10:33:15.135599,2
2012-07-31 10:49:13.458331,3
2012-07-31 10:49:51.233667,2
2012-07-31 10:50:42.385586,1
2012-07-31 13:06:54.178669,2
2012-07-31 13:09:39.596097,3
2012-07-31 13:23:58.929655,2
2012-07-31 14:42:17.920362,3
2012-07-31 14:58:15.925345,2
2012-07-31 14:59:13.061578,1
2012-07-31 15:53:19.915741,2
2012-07-31 15:55:09.516665,1
2012-07-31 16:01:31.258922,2
2012-07-31 16:02:19.482986,1
2012-07-31 20:23:36.868070,2
2012-07-31 20:28:15.784825,3
2012-07-31 20:32:25.428382,4
2012-07-31 20:32:53.742111,5
2012-07-31 20:32:56.151602,6
2012-07-31 20:38:19.820505,5
2012-07-31 20:38:21.082081,4
2012-07-31 20:55:33.396436,3
2012-07-31 20:57:06.517843,2
2012-07-31 20:57:18.345108,1
2012-07-31 20:58:06.142626,2
2012-07-31 20:58:33.545471,1
2012-07-31 21:15:23.163734,2
2012-07-31 21:20:09.233429,1
2012-07-31 21:23:21.925411,2
2012-07-31 21:23:22.169510,1
2012-08-01 08:21:18.538539,2
2012-08-01 08:43:59.514800,3
2012-08-01 08:47:56.204883,2
2012-08-01 10:55:34.471774,3
2012-08-01 10:56:44.358360,2
2012-08-01 11:20:03.243492,1
2012-08-01 14:28:48.583976,2
2012-08-01 14:39:26.221684,1
2012-08-01 14:40:02.296449,2
2012-08-01 14:40:42.130403,1
2012-08-01 14:41:09.325623,0
2012-08-01 16:07:18.025028,1
2012-08-01 16:10:48.982295,0
2012-08-01 16:37:10.372516,1
2012-08-01 16:42:02.308233,0
2012-08-01 18:43:56.635351,1
2012-08-01 18:50:48.658441,0
2012-08-01 18:51:08.191854,1
2012-08-01 18:52:02.543234,0
2012-08-01 18:52:22.715389,1
2012-08-01 20:48:17.189605,2
2012-08-01 20:48:18.510570,3
2012-08-01 20:55:03.470660,2
2012-08-01 21:12:20.498072,1
2012-08-01 21:13:06.160004,2
2012-08-01 21:13:47.544478,1
2012-08-01 21:16:56.611954,2
2012-08-01 21:42:32.736788,1
2012-08-02 06:24:24.578588,2
2012-08-02 06:42:26.163276,1
2012-08-02 08:33:26.309288,2
2012-08-02 09:08:29.125541,3
2012-08-02 09:10:24.778706,2
2012-08-02 11:41:16.313880,3
2012-08-02 12:11:54.986853,2
2012-08-02 12:12:50.951360,3
2012-08-02 14:19:33.682153,2
2012-08-02 14:19:53.318828,1
2012-08-02 16:21:41.505538,2
2012-08-02 20:14:30.327793,3
2012-08-02 20:28:22.345100,4
2012-08-02 20:38:33.704131,5
2012-08-02 20:43:29.556901,4
2012-08-02 21:32:18.719059,3
2012-08-02 21:32:29.858011,2
2012-08-02 21:33:08.051838,1
2012-08-02 21:40:54.845540,2
2012-08-02 21:43:13.406066,1
2012-08-02 22:03:02.850321,2
2012-08-02 22:05:46.311324,1
2012-08-02 22:10:55.536503,2
2012-08-02 22:35:42.299940,1
2012-08-03 08:01:14.930458,2
2012-08-03 08:08:54.353164,3
2012-08-03 08:12:00.239534,2
2012-08-03 08:15:34.288600,3
2012-08-03 10:32:45.641354,2
2012-08-03 10:56:14.266828,1
2012-08-03 14:06:31.945259,2
2012-08-03 14:33:17.120440,3
2012-08-03 14:48:07.916407,2
2012-08-03 16:33:33.175552,3
2012-08-03 16:38:24.660508,2
2012-08-03 18:43:40.800731,3
2012-08-03 18:46:10.722096,2
2012-08-03 20:47:42.872278,3
2012-08-03 20:48:26.393852,4
2012-08-03 20:49:01.291191,5
2012-08-03 20:51:00.400167,6
2012-08-03 20:51:01.088345,7
2012-08-03 20:56:44.823916,6
2012-08-03 20:56:46.108097,5
2012-08-03 21:12:56.747736,4
2012-08-03 21:15:37.482394,3
2012-08-03 21:16:11.064596,2
2012-08-03 21:35:05.704333,1
2012-08-03 21:37:24.225333,2
2012-08-03 22:07:13.136413,1
2012-08-04 07:10:53.293321,2
2012-08-04 07:33:24.140447,1
2012-08-04 08:23:35.652966,2
2012-08-04 08:46:49.955174,3
2012-08-04 08:53:39.412480,2
2012-08-04 10:33:46.062396,3
2012-08-04 10:34:31.768564,2
2012-08-04 12:26:12.171586,3
2012-08-04 13:41:35.780009,4
2012-08-04 13:42:26.494167,3
2012-08-04 15:54:15.619054,4
2012-08-04 15:56:25.497939,3
2012-08-04 16:11:50.680851,2
2012-08-04 18:45:35.221593,1
2012-08-04 20:39:02.621980,2
2012-08-04 20:40:09.142118,3
2012-08-04 20:42:00.695635,4
2012-08-04 20:42:01.924410,5
2012-08-04 20:46:57.885683,4
2012-08-04 20:46:58.631536,3
2012-08-04 21:00:42.812091,2
2012-08-04 21:01:07.367621,3
2012-08-04 21:04:09.779087,2
2012-08-04 21:04:18.170473,1
2012-08-04 21:05:04.603399,0
2012-08-04 21:05:07.608213,1
2012-08-04 21:05:22.606659,2
2012-08-04 21:05:46.656516,1
2012-08-04 21:20:56.259622,2
2012-08-04 21:24:48.983275,1
2012-08-04 21:27:59.309151,2
2012-08-04 21:54:15.329996,1
2012-08-05 06:56:41.959729,2
2012-08-05 08:08:26.821547,3
2012-08-05 08:09:24.480659,2
2012-08-05 08:37:20.541000,1
2012-08-05 12:50:29.983922,2
2012-08-05 13:00:13.203855,1
2012-08-05 16:25:04.204104,2
2012-08-05 20:23:50.988413,3
2012-08-05 20:24:29.855712,4
2012-08-05 20:24:31.785139,5
2012-08-05 20:30:10.680974,6
2012-08-05 20:32:44.632793,5
2012-08-05 20:50:28.867537,4
2012-08-05 20:50:29.431500,3
2012-08-05 21:11:39.121177,2
2012-08-05 21:12:10.825614,1
2012-08-05 21:12:55.121782,2
2012-08-05 21:13:03.747869,3
2012-08-05 21:33:49.115356,2
2012-08-05 21:35:09.210676,1
2012-08-05 21:35:12.001840,2
2012-08-05 21:35:18.763147,1
2012-08-05 21:38:46.619365,2
2012-08-05 22:09:49.862823,1
2012-08-06 05:37:09.103194,2
2012-08-06 05:52:11.975692,1
2012-08-06 07:54:59.484811,2
2012-08-06 08:15:44.906923,3
2012-08-06 08:17:14.699458,2
2012-08-06 09:09:30.998812,1
2012-08-06 09:10:12.656440,2
2012-08-06 09:10:53.687203,1
2012-08-06 11:29:35.951374,2
2012-08-06 12:18:26.870234,3
2012-08-06 12:19:37.708759,2
2012-08-06 12:43:56.807844,1
2012-08-06 14:13:54.019223,0
2012-08-06 16:33:06.311832,1
2012-08-06 19:22:43.155259,2
2012-08-06 19:25:55.695187,1
2012-08-06 22:09:23.798806,2
2012-08-06 22:10:48.934610,1
2012-08-06 22:22:07.877086,2
2012-08-06 22:26:19.270971,1
2012-08-06 22:29:30.558434,2
2012-08-06 22:53:51.856132,1
2012-08-07 05:36:24.751193,2
2012-08-07 05:53:17.849202,1
2012-08-07 07:29:06.976493,2
2012-08-07 07:49:31.711821,3
2012-08-07 07:52:43.985253,2
2012-08-07 08:01:39.467806,3
2012-08-07 11:16:31.822800,2
2012-08-07 11:16:37.268263,3
2012-08-07 11:18:32.471084,4
2012-08-07 11:43:33.254449,3
2012-08-07 11:46:30.359759,2
2012-08-07 11:46:52.468057,1
2012-08-07 14:12:55.827073,2
2012-08-07 14:15:53.345044,3
2012-08-07 14:20:20.778250,2
2012-08-07 14:20:23.706170,3
2012-08-07 14:20:25.207004,2
2012-08-07 14:56:05.331114,1
2012-08-07 14:56:40.055521,0
2012-08-07 15:58:27.535299,1
2012-08-07 15:58:28.176716,0
2012-08-07 15:58:29.227850,1
2012-08-07 16:05:15.095778,2
